,FORE-SCE-A1B,FORE-SCE-A2,FORE-SCE-B1,GCAM-26,GCAM-45,GCAM-ref,LUCAS-BAU_High-0001,LUCAS-BAU_High-0002,LUCAS-BAU_High-0003,LUCAS-BAU_High-0004,LUCAS-BAU_High-0005,LUCAS-BAU_High-0006,LUCAS-BAU_High-0007,LUCAS-BAU_High-0008,LUCAS-BAU_High-0009,LUCAS-BAU_High-0010,LUCAS-BAU_Low-0001,LUCAS-BAU_Low-0002,LUCAS-BAU_Low-0003,LUCAS-BAU_Low-0004,LUCAS-BAU_Low-0005,LUCAS-BAU_Low-0006,LUCAS-BAU_Low-0007,LUCAS-BAU_Low-0008,LUCAS-BAU_Low-0009,LUCAS-BAU_Low-0010,LUCAS-BAU_Med-0001,LUCAS-BAU_Med-0002,LUCAS-BAU_Med-0003,LUCAS-BAU_Med-0004,LUCAS-BAU_Med-0005,LUCAS-BAU_Med-0006,LUCAS-BAU_Med-0007,LUCAS-BAU_Med-0008,LUCAS-BAU_Med-0009,LUCAS-BAU_Med-0010
2010-10-01,367.52211934699585,369.2924009630523,366.5059296054526,368.04999034824095,368.0665719927982,368.0476810009405,371.0971832465294,371.42161516978024,370.7165982116661,370.7244170907481,371.2659428215277,371.2552199136658,372.1146736192103,371.0971832465294,371.2672198520587,371.15090560391525,371.71747746545947,370.82627652107226,371.2659428215277,371.0081410701003,370.7809040604113,371.21533663849954,370.80927016210234,371.4643200454563,371.1830800012552,371.06256141647833,370.633617806683,370.71563402364416,371.02106237987823,370.9688578064346,371.532689937619,371.67149385508435,371.13180376267314,371.51056432668315,370.6744001098325,371.6156427658954
2011-10-01,368.93210105422514,371.00893542245836,367.2266312404538,369.2900675177277,369.3099155937411,369.2887104986682,371.59075577931293,371.83699672530804,371.1184199691262,371.08988091629556,371.71133070443807,371.74546323212644,372.6780225492133,371.59075577931293,371.8150519959311,371.6871366442348,372.0853344814356,371.24399257653033,371.71133070443807,371.42563607285126,371.1535827099613,371.6525575243126,371.22652534861857,371.80774730391965,371.66643512983137,371.39626565710466,371.0842150383974,371.1973534389286,371.399406653847,371.36864574876057,371.9632840490243,372.12251897782824,371.57421930803827,372.03483581184366,371.0666486046649,372.0107560494895
2012-10-01,370.18472967648404,372.4013109852649,367.59260353130065,370.13700394157814,370.1650838899648,370.1391316114633,371.7740772232573,371.9367903541785,371.2618533952801,371.21914943957165,371.8769039014959,372.1544442732128,372.9791006111458,371.7740772232573,372.01678006040027,371.9530480910495,372.06140684537047,371.3157138306107,371.8769039014959,371.6044818264297,371.3658460707371,371.74467113759977,371.45484036047475,371.78512047801604,371.80574914427837,371.3430995015941,371.2446933393786,371.2691152069359,371.64251332611957,371.41910236680513,372.0238373122585,372.18733175854993,371.86455241171996,372.3928184125055,371.16033680362165,372.23844451914835
2013-10-01,371.8874547783236,374.0800489503099,368.2009352487995,371.2519274489772,371.281044575711,371.25557324296284,372.2140733558581,372.450760392965,371.64006449624816,371.8373589711995,372.36869477215635,372.86043101729194,373.54613978745226,372.2140733558581,372.63488535847694,372.5651699758602,372.5295628431794,371.85981211901236,372.36869477215635,372.1183786980165,371.9237982543269,372.06585358419443,372.088605306645,372.21726344436604,372.2726601113635,371.756910095046,371.61831222244246,371.6638872197163,372.3923598169721,371.74157245425613,372.54951053799186,372.63599506371753,372.6926251641713,373.1223699179433,371.81093224284075,372.7096433217969
2014-10-01,373.84078706429125,375.83987683002977,368.85869838519204,372.48908097981746,372.51375042547073,372.4919084332675,372.7418163136047,373.0060929870948,372.2688175741256,372.47536897303917,372.9763414047253,373.76300835032794,374.2410215840542,372.7418163136047,373.3599595745351,373.3537110505734,373.1078692589419,372.6171817597909,372.9763414047253,372.8007728398537,372.5513341423639,372.5097900506009,372.8465573990751,372.88291180413484,373.0338495552939,372.38595770909825,372.1650937608606,372.22036638290916,373.2488156709831,372.161487840435,373.35568473805034,373.3232111107469,373.758905363626,373.9223440890823,372.48816207057257,373.24060410847306
2015-10-01,375.9100531246571,377.8322923570936,369.72518396029176,374.00895960271004,374.03766898596774,374.0113307347757,373.53663367316574,373.81613009949,373.2190606924538,373.4348143939907,373.79702431466535,375.0187885350285,375.25734051366123,373.53663367316574,374.4204244450575,374.43778330374926,374.20244236219145,373.8583455895506,373.7798024911643,373.7041578994259,373.45534419302516,373.48107010690944,374.0609307718459,373.8043686490064,374.0006157904817,373.32297275306564,373.1330508891373,373.052661763445,374.3888198816725,372.9243979825816,374.4210337766961,374.20303480698084,375.30469039980744,375.01675736956884,373.50113087217215,374.12874843362187
2016-10-01,377.47815496710894,379.4363120190513,370.18933212185306,375.58710661924766,375.463182989858,375.49427478914345,374.1730579176348,374.55664107751056,373.9866113791807,374.2854208318936,374.41552503142276,375.96504567417617,376.1263204923197,374.1730579176348,375.1723456393767,375.30238973775926,374.95112258420727,374.78850142540705,374.3868811459922,374.26814995104445,374.15700907389794,374.30844987903004,375.10270950328123,374.45231093994335,374.64734792202916,373.88293336756414,373.78468051159626,373.50916246285885,375.18116438243794,373.32689279781584,375.11349455593876,374.78819694446497,376.474334150752,375.75841119120173,374.1889815011167,374.719694560208
2017-10-01,379.1586917281528,381.27798029158316,370.85679720490185,377.89943475853426,377.4452569904528,377.56994596840343,375.0608585320556,375.54136853908705,375.08177038372827,375.26430680080483,375.20626977995994,376.9200694596089,377.042531879422,375.0608585320556,376.0668513231319,376.25632076851934,375.9113695909803,375.9017661712715,375.3421519343841,374.89785012824126,374.85039510206406,375.2497813822074,376.17930712668874,375.3651172511991,375.67354641653736,374.67371970766493,374.77898116277976,374.40678259079993,375.9772887026423,373.91792877845774,376.0125708978898,375.6596741433896,377.6239677481459,376.57027494739725,375.2534841280722,375.5045541873786
2018-10-01,380.7519915275675,383.14630924157734,371.53210741963824,380.8825930064182,379.77200087597606,379.937188561256,375.8987533444495,376.36394899824575,376.3038491851441,376.2845984444765,375.9936310123591,377.80278469901424,378.0075648019525,375.8987533444495,376.8065313079908,377.2103651999507,376.8616588983851,376.8593550527277,376.20630986692515,375.40167674859583,375.5197534293048,376.1735940095182,377.144434266843,376.150499234456,376.8873019821531,375.19632262719824,375.9485551138484,375.30816480298836,376.62173198568047,374.62458404326094,376.72707814061357,376.6557207914362,378.51705083066497,377.30948265580764,376.06220305277617,376.25313323899144
2019-10-01,382.4580932814406,385.25392637158996,372.4111674279137,384.3798988353098,382.6354251190357,382.823318872878,377.1305863212136,377.4087935244115,377.6241964117488,377.5492026627503,377.14747917486466,378.98687913769055,379.34213919250567,377.1305863212136,377.882043525305,378.28208114351975,377.984587105107,377.98045042377373,377.18802150318027,375.98087892920023,376.55036148022083,377.4659905882234,378.51958619656915,376.9720578848244,378.0786075482175,376.0657763580674,377.2484316430654,376.34204590787266,377.44331857646364,375.7211658685718,377.6673486800956,377.75442304930647,379.6667521289387,378.40429474183276,377.19170657292125,377.43676766543996
2020-10-01,383.6682978703699,386.7872936447285,372.855578606643,388.09987131318564,385.4767012352119,385.67835343515685,377.9659881531926,378.2506375084404,378.77408958840476,378.6118322833466,377.90015639381375,379.7480042480649,380.2453478243163,377.9659881531926,378.58839506634905,379.0894317590357,378.57549004716213,378.6366516239311,378.0620824574736,376.3477450385573,377.1784805682553,378.28882883414906,379.50939678114696,377.57933477920665,378.8915276822228,376.7072506164674,378.17862571013825,376.8916860789894,377.9348259514921,376.3186517712235,378.20777538618995,378.4725168387173,380.43785671791693,379.1584018682731,377.89487579634743,378.2288656390434
2021-10-01,384.9974891307773,388.3746226885764,373.47841726598034,392.53228653462736,388.94657564600186,388.9592884816931,378.9171478277259,379.24415386156767,380.18360832550417,379.6075704747767,378.74483691224697,380.68393461986665,381.23276396827674,378.9171478277259,379.4807960472252,380.0465110165169,379.388592722668,379.690752794999,378.9967435226593,376.96695633270235,377.8872393476071,379.28775650434096,380.5052634820205,378.37896501357903,379.8169871656901,377.62916581967124,379.2801643512554,377.7272076258366,378.84049260401423,377.10860033840066,378.9715348492271,379.5900614413554,381.56072622902445,380.1728073720093,379.03652534138627,379.1957639007605
2022-10-01,386.2501147972142,389.80562457928073,374.07827879937764,397.88236850332305,393.12039904781335,392.48925040562324,379.83634922384624,380.256156561259,381.62515205727976,380.7350873762707,379.82075565947997,381.70353957833544,382.45391909745797,379.83634922384624,380.6411738489429,381.0701693699396,380.21453530801784,380.99535927449585,379.81321817052236,377.5328801760588,378.61923643698367,380.4099905982137,381.4499253659914,379.1613417092844,380.57311958477305,378.7094450603828,380.2199753008204,378.61247234320905,379.8996061526595,377.9263302026765,379.781863961607,380.63666951028006,382.6933208662671,381.35352293903577,380.1082676165894,380.05236218465654
2023-10-01,387.63851295135714,391.29699344808904,374.8570022645207,403.7825096954022,398.02948542046414,396.6039664719907,381.19509249409117,381.65029712224685,383.3869653239682,381.8697620344677,381.2802146713499,383.1452708705054,383.9381544802576,381.19509249409117,382.2483323474804,382.4117584217528,381.0016921796822,382.55011523397917,380.9121222994475,378.34664414696095,379.5612134235541,381.84091444734906,382.7720009086844,380.144356040286,381.3292066505639,380.21560623834023,381.1520493209854,379.8264790846608,381.15831840701617,379.05112630989044,380.991029140882,381.6561730109142,384.25620054669207,382.7013705525977,381.5596431958711,381.38511513680817
2024-10-01,388.53229518866056,392.2111885091315,375.20899882390364,410.04304672092655,402.9571377525068,400.6218899701003,381.95128346088677,382.8193066768441,384.91348287402315,382.6421531945724,382.0762250150891,384.0221414527055,385.03225442662443,381.95128346088677,383.3406085834323,383.34280256736395,381.3970736780492,383.73510179297415,381.67651583418507,378.82704323974536,380.0190710088359,382.5693558582576,383.44504589909843,380.72593173712596,381.8447826948474,381.1271932337836,381.89454129087767,380.6769908556535,382.1655519122235,379.55880867306587,381.5715863785814,382.21392335647124,385.1503993356364,383.70396958045376,382.591868832343,382.2136240260462
2025-10-01,389.7846767092539,393.21879173266063,375.7099827422817,417.0972684071344,408.533473293491,405.0096739343399,383.09053699234016,384.19977939378884,386.5840603119671,383.46143875308786,383.34417472757957,385.2669497889785,386.32197061707313,383.09053699234016,384.5388968407158,384.3990690461606,381.95386248618894,385.011987580222,382.45181143886884,379.2471743927704,380.63414912012945,383.34626487608557,384.202600749656,381.3031365706187,382.5917352616819,382.1404789907711,382.6459025634522,381.7921676251125,383.36856021780875,380.51949434351366,382.4894784043755,383.20181822781655,386.0369005956585,384.8791234217407,383.9846799837079,383.25261353909093
2026-10-01,391.1878249363971,394.1105977215032,376.1579179495834,424.4911691842659,414.29802283168385,409.24088491146045,384.3723443347713,385.387155213118,387.9977670648773,384.3945386916665,384.7864715212984,386.6982475663861,387.69932142032667,384.3723443347713,385.8262445189395,385.469001663944,382.51604359810716,386.0949650099606,383.18773256494853,379.72092589885415,381.3102945115013,383.9009394747033,384.9433242583573,381.8835261295516,383.5495540001875,383.1519603529449,383.5731097413975,382.88517931664876,384.3419963337985,381.56063524384547,383.4791377765857,384.2027405954458,386.83175662781576,386.01698796473175,385.31509003901454,384.36280933684725
2027-10-01,392.9570211739802,395.0979433618166,376.7574322189646,432.0989381225456,420.005101433056,413.7504811637242,385.8885661173226,386.76643697325505,389.62186029513094,385.44000308863576,386.20815213389807,388.2798607619099,389.2454554363536,385.8885661173226,387.1179928343492,386.7402339686726,383.27151333626114,387.2910252426467,384.07920542909517,380.68705105700593,382.19454449099794,384.60550384684063,386.0196983589118,382.5893972283871,384.7459977552277,384.37437478676776,384.7495252760792,384.1302687477078,385.31272560339056,383.0069129732008,384.62214794271034,385.6547263072681,387.9927415914807,387.15887294197313,386.8700008507376,385.6738165921717
2028-10-01,394.43548064051436,395.5310405975442,376.89139742716355,439.5493968859356,425.17706479198597,417.63335158864675,386.80626085701726,387.5809242159829,390.7175575477653,386.0370887560316,387.181034307003,389.4143319686426,390.2102745961537,386.80626085701726,387.73408437519237,387.43680180331165,383.63108255705384,388.0295591760988,384.54643570125313,381.3956535813764,382.82004726527146,384.8483684741195,386.5272676134988,382.87158179478877,385.5328687434368,385.1213219770467,385.7617297021793,385.036995631858,385.8607332159885,383.81545554269866,385.37735078371946,386.6645424195125,388.5253871446108,387.9805920332224,387.88665897820783,386.2929431567322
2029-10-01,396.26966915661967,396.05616358202167,377.1745194464358,447.34172556537425,430.56741536418485,421.4958531207018,387.8800292355321,388.6028308006521,392.0516088171427,386.85597690291297,388.3215680098075,390.7779017043847,391.157562180998,387.8800292355321,388.48815504105187,388.4675410779945,384.35369557111665,388.8081135222299,385.1613075523436,382.3466672610335,383.6105989950014,385.36948360400686,387.26060887430583,383.3183658403282,386.3012477559771,386.1929428727887,386.79130797807284,386.1330092157162,386.5783004094618,384.8897513701444,386.52717723015917,387.85233364519297,389.2593920030589,388.77915650499807,389.0097678530078,387.04867697585064
2030-10-01,398.4700193646828,396.57705428893917,377.737770891429,455.26535772849377,435.84780774289146,425.32681778843533,388.96874799866043,389.48155613589853,393.13673474822315,387.83466849492504,389.32093570176596,391.9029916957032,392.06480438985346,388.96874799866043,389.2931672237522,389.51854104627233,385.0141758820274,389.4889534976809,385.80721536770443,383.31922248468265,384.3831473495892,386.0068507191066,387.8814615922398,383.97165233859204,387.03165961261584,387.1458587298743,387.8452789420826,387.46904075280474,387.2491633327353,385.78563314048904,387.53552241867726,388.7548252486795,390.00672941917765,389.5882417749846,390.1068801331905,387.7413695283546
2031-10-01,401.2575867618867,397.3081541931909,378.7882272214553,462.2940662921695,440.56647067175436,428.822668134004,390.11483400986043,390.7161815821018,394.5237003382284,389.05081805373203,390.3302986913081,393.07952041292435,393.1847581065475,390.11483400986043,390.28309451167627,390.8779900270989,385.99154157824665,390.4702553576196,386.67511437081174,384.39248891616234,385.2778117868427,386.8778426122725,388.75078772898235,385.0322778192918,387.81508588450913,388.3161281337451,389.0263900603433,389.0399502337466,388.1580432896948,386.81429766845093,388.6753769374109,389.85389750333206,391.0144396039348,390.5733626576376,391.27753300871944,388.7725780516852
2032-10-01,403.96857510912037,397.60210422540734,379.7057317882767,467.57642040678513,444.184564797689,431.0892677390208,390.8004402347824,391.489880490264,395.31498861141137,389.8784144442968,390.9096442240908,393.80627311844745,393.77619771581465,390.8004402347824,390.92154106005563,391.83140676614073,386.5547089364824,390.93776616690883,387.0548470746577,385.000990477332,385.82881842256097,387.3209987953656,389.28506780893423,385.72520790578494,388.2440708216913,388.86273836887284,389.72500352784135,389.98384940960136,388.6672425210305,387.2179549684688,389.4461052963372,390.4903016103684,391.4489228072231,391.08068707058476,391.82581233131657,389.48562304991293
2033-10-01,407.25597085920697,398.11029641659326,381.1055194425979,471.9872856318319,447.3075794125072,432.9699223687975,391.6275738667042,392.5078504758802,396.43629733543474,390.9778650191605,391.5721397735784,394.7535590056769,394.6583428961567,391.6275738667042,391.8148786150392,393.1283783926551,387.4032498310624,391.5274277585761,387.62660001809104,385.661664146573,386.450133401016,387.9800415660296,390.0177838381956,386.5241151259969,388.90120462446754,389.5377329471445,390.49749127757946,391.0758559433907,389.4185112735962,387.8026478112603,390.25796175278884,391.42505129104876,392.1188756391808,391.8879969749713,392.52001932601945,390.51693085580575
2034-10-01,410.908069897591,398.61273134974033,382.7786345873203,475.2185840342028,449.6866484720882,434.330184891635,392.59977411909017,393.3578774624913,397.28599192906006,392.06322063752884,392.303716363759,395.6284989993526,395.59939327431664,392.59977411909017,392.7772637677036,394.3042830889859,388.0932764492212,392.14055615922564,388.3735238952347,386.4418655186221,387.15638140801906,388.5817372097763,390.8863182217948,387.47407322874636,389.75245083805675,389.99512895281157,391.4394733067636,392.3320853230242,390.1143790448973,388.52785919459745,390.8384436619691,392.5608357465762,392.9813132088428,392.7153665753559,393.19315739270195,391.60715964733436
2035-10-01,414.6666166844607,399.28586159063786,384.8236889265465,477.5271296245478,451.7644565383465,435.30766422028745,393.604332246563,394.3652933529257,398.57279423433073,393.36111925988206,393.237300201169,396.7307916233107,396.72199642779526,393.604332246563,393.9019943590771,395.5438080018453,389.04610689349045,392.9805699930657,389.2582853167821,387.442875161793,388.0724946115903,389.25333196457524,392.0058121174171,388.3743041087831,390.79733352102295,390.69837920409174,392.6524673511982,393.62826820698723,391.0008780268598,389.46805312141953,391.69087231545564,393.9503649540523,394.0513561934505,393.91455970925455,393.87371092285696,393.06048865992005
2036-10-01,417.8495409145984,399.47621935255063,386.6148444216936,479.3254127748466,453.4095563517132,435.9927683773453,394.1522032248864,394.9622440804061,399.54447025767297,394.2314001328852,393.70237834234524,397.50607095321686,397.43260489944066,394.1522032248864,394.51585083463976,396.2077052365588,389.4528232131277,393.4437061284438,389.7097072093222,388.2044674120519,388.5484368631147,389.60362150313466,392.59046711781565,388.6037446969507,391.3814045865661,390.92341305017135,393.3299587744003,394.480611729973,391.4151893576219,390.0097096522597,392.31203906050825,394.7451769398484,394.84605885703684,394.8489110457755,394.1248793991745,393.9001279134178
2037-10-01,421.1246631358123,399.8360438130652,388.7771044728315,481.4687015035437,455.3763420770159,437.11524840315406,394.8678028827598,395.92089312233,400.6998606367515,395.41798028013864,394.53243119274623,398.5029548649027,398.42337264438015,394.8678028827598,395.2537206527945,397.00683093980064,390.0428263649008,394.115789806549,390.55461249196026,389.02935560882446,389.1066474236831,390.1535638306239,393.16291591357196,388.99005851355116,392.2360837168852,391.3635641750071,394.3627518235169,395.5408811845629,392.0427457867985,390.7553480954463,393.2166497965999,395.57045660660316,395.8652952633238,396.0122291163963,394.6359373494639,394.87422525038784
2038-10-01,424.2787468533608,400.1499185217837,391.1045252626945,483.55611144882215,457.6386327050276,438.5786938178896,395.58980475548015,396.7629465817981,401.823738531074,396.7133880638622,395.3418376514605,399.3259592184871,399.2774068508215,395.58980475548015,395.89370430164746,397.6279029895721,390.54693173361215,394.7490829855551,391.4170015098378,389.80688595368395,389.80748513219044,390.7528391848928,393.7583909872596,389.595226119169,393.20762410638287,391.68135784285766,395.3351809143834,396.4362217552966,392.8000106847414,391.59248101829996,394.1434509050754,396.5307458839858,396.8709636527618,397.0101607959615,395.32800857493635,395.76684233763325
2039-10-01,427.53773209270537,400.63612007017724,393.81323145308244,485.99012706800596,460.199615153074,440.5053106458105,396.4616533502077,397.9600848408365,403.3737712251592,398.1690548730068,396.34751089189103,400.3905750661203,400.2473467941618,396.4616533502077,396.6398623447381,398.38142231338577,391.23139565211216,395.51109729076927,392.3015456622661,390.8645899597045,390.67016476079914,391.55137366934883,394.4062650550095,390.24954921082065,394.36872138936167,392.44496689675486,396.30464160338045,397.3271966029676,393.802452764152,392.42149530003365,395.4301893446805,397.5055076808921,397.87116154674686,398.322688715127,396.35816734627116,396.81772702809633
2040-10-01,430.16881664174554,400.84579819712724,395.7985606891199,487.9820948769405,462.39107541006035,442.14858904646087,396.8691817720416,398.84686317532066,404.4115073184723,399.00902305403054,396.8824689736296,401.1090862311156,400.79820566576353,396.8691817720416,397.1004325655167,398.68272562694784,391.6022484643452,395.80197368887224,392.7044782323698,391.4704158822185,391.1281989612779,391.888616920656,394.7752291563182,390.5017254913038,395.2978900914899,392.79442305618994,396.7121716721333,397.69585050260486,394.4614000302609,392.8471138279192,396.230849301054,398.2111120672275,398.3661888982404,399.0210897891489,396.92984208733276,397.3434218842334
2041-10-01,432.8760921208012,401.43374138114876,397.69680029336155,490.33223438411807,464.90913876833275,444.03476111678674,397.4401928577898,399.9309932855357,405.5342562989261,399.9114109332503,397.67080735313084,402.04310746526806,401.5863004375352,397.4401928577898,397.95290751272734,399.2189155766165,392.13303168050913,396.1359337428463,393.51708333696604,392.15688650657154,391.81606621336005,392.3740332475914,395.43215449199204,390.9170128399053,396.4605562780122,393.62197701754616,397.34375110895826,398.4009580519583,395.4122212003951,393.4677057922138,396.9762957440022,399.08607701584134,399.03280608679853,399.9053243938362,397.6905758914401,398.1288084510505
